ano,rodada,clube_mandante,clube_visitante,gols_mandante,gols_visitante,data,juiz,publico
2016,14,Palmeiras,Santos,1,1,12/07/2016,Wilton Sampaio,40.035
2016,15,Botafogo,Flamengo,3,3,16/07/2016,Flavio Rodrigues de Souza,11.692
2016,15,Santos,Ponte Preta,3,1,16/07/2016,Marielson Alves Silva,11.979
2016,15,América-MG,Santa Cruz,0,3,17/07/2016,Grazianni Maciel Rocha,2.404
2016,15,Corinthians,São Paulo,1,1,17/07/2016,Péricles Bassols Pegado Cortez (RJ),42.099
2016,15,Figueirense,Chapecoense,1,1,17/07/2016,Sandro Ricci,6.017
2016,15,Internacional,Palmeiras,0,1,17/07/2016,André Luiz de Freitas Castro,27.293
2016,15,Atlético-PR,Vitória,1,1,17/07/2016,Wagner do Nascimento Magalhães,15.683
2016,15,Fluminense,Cruzeiro,2,0,17/07/2016,Wilton Sampaio,9.681
2016,15,Sport,Grêmio,4,2,17/07/2016,Rodrigo Batista Raposo,10.891
2016,15,Atlético-MG,Coritiba,2,1,18/07/2016,Leandro Pedro Vuaden,20.891
2016,16,Corinthians,Figueirense,1,1,23/07/2016,Marielson Alves Silva,38.507
2016,16,Santa Cruz,Coritiba,0,1,23/07/2016,Wilton Sampaio,10.021
2016,16,Palmeiras,Atlético-MG,0,1,24/07/2016,Wagner do Nascimento Magalhães,39.4
2016,16,Ponte Preta,Internacional,2,2,24/07/2016,Leonardo Garcia Cavaleiro,5.94
2016,16,Atlético-PR,Fluminense,1,0,24/07/2016,Franscisco Carlos do Nascimento,14.959
2016,16,Grêmio,São Paulo,1,0,24/07/2016,Héber Lopes,37.069
2016,16,Cruzeiro,Sport,1,2,24/07/2016,Leandro Pedro Vuaden,18.861
2016,16,Chapecoense,Botafogo,2,1,24/07/2016,Anderson Daronco,7.012
2016,16,Vitória,Santos,2,3,24/07/2016,Rodolpho Toski Marques,9.244
2016,16,Flamengo,América-MG,2,1,25/07/2016,Rodrigo Batista Raposo,16.523
2016,17,Figueirense,Vitória,1,0,30/07/2016,Leandro Pedro Vuaden,4.252
2016,17,Sport,Atlético-PR,2,0,30/07/2016,Wilton Sampaio,22.491
2016,17,Atlético-MG,Santa Cruz,3,0,30/07/2016,Dewson Fernando Freitas da Silva,16.804
2016,17,São Paulo,Chapecoense,2,2,31/07/2016,Wagner do Nascimento Magalhães,54.996
2016,17,Fluminense,Ponte Preta,3,0,31/07/2016,Igor Junior Benevenuto,9.574
2016,17,Coritiba,Flamengo,0,2,31/07/2016,Ricardo Marques Ribeiro (MG),16.177
2016,17,Santos,Cruzeiro,2,0,31/07/2016,Wagner Reway,13.83
2016,17,Internacional,Corinthians,0,1,31/07/2016,Elmo Alves Resende Cunha (GO),30.098
2016,17,América-MG,Grêmio,0,0,31/07/2016,Raphael Claus,1.534
2016,17,Botafogo,Palmeiras,3,1,31/07/2016,Héber Lopes,8.477
2016,18,Vitória,Coritiba,3,1,03/08/2016,André Luiz de Freitas Castro,7.182
2016,18,Sport,América-MG,1,1,03/08/2016,Héber Lopes,20.987
2016,18,São Paulo,Atlético-MG,1,2,03/08/2016,Leandro Pedro Vuaden,15.717
2016,18,Atlético-PR,Corinthians,2,0,03/08/2016,Anderson Daronco,25.379
2016,18,Santos,Flamengo,0,0,03/08/2016,Dewson Fernando Freitas da Silva,21.814
2016,18,Ponte Preta,Botafogo,2,0,04/08/2016,Ricardo Marques Ribeiro (MG),5.05
2016,18,Grêmio,Santa Cruz,0,0,04/08/2016,Luiz Flávio de Oliveira (SP),16.068
2016,18,Cruzeiro,Internacional,4,2,04/08/2016,Raphael Claus,12.454
2016,18,Chapecoense,Palmeiras,1,1,04/08/2016,Wilton Sampaio,9.167
2016,18,Fluminense,Figueirense,3,2,03/09/2016,Rodrigo Batista Raposo,6.136
2016,19,Flamengo,Atlético-PR,1,0,06/08/2016,Emerson de Almeida Ferreira,19.036
2016,19,América-MG,Santos,1,0,07/08/2016,Pablo dos Santos Alves,2.893
2016,19,Coritiba,Ponte Preta,3,1,07/08/2016,Anderson Daronco,7.238
2016,19,Palmeiras,Vitória,2,1,07/08/2016,Braulio da Silva Machado,30.33
2016,19,Santa Cruz,São Paulo,1,2,07/08/2016,Bruno Arleu de Araújo,12.705
2016,19,Internacional,Fluminense,2,2,07/08/2016,Rafael Traci,19.552
2016,19,Atlético-MG,Chapecoense,3,1,08/08/2016,Péricles Bassols Pegado Cortez (RJ),17.484
2016,19,Corinthians,Cruzeiro,1,1,08/08/2016,Dewson Fernando Freitas da Silva,34.487
2016,19,Botafogo,Grêmio,2,1,04/09/2016,Wagner Reway,5.199
2016,19,Figueirense,Sport,1,1,04/09/2016,Flavio Rodrigues de Souza,5.075
2016,20,Sport,Flamengo,1,0,13/08/2016,Rodolpho Toski Marques,25.019
2016,20,Ponte Preta,Figueirense,2,0,13/08/2016,Eduardo Tomaz de Aquino Valadão,3.753
2016,20,Grêmio,Corinthians,3,0,14/08/2016,Braulio da Silva Machado,46.163
2016,20,Fluminense,América-MG,1,0,14/08/2016,Diego Almeida Real,6.775
2016,20,Santos,Atlético-MG,3,0,14/08/2016,Wagner do Nascimento Magalhães,10.25
2016,20,Vitória,Santa Cruz,2,2,14/08/2016,Emerson de Almeida Ferreira,6.797
2016,20,Cruzeiro,Coritiba,2,2,14/08/2016,Jailson Macedo Freitas (BA),13.814
2016,20,São Paulo,Botafogo,0,1,14/08/2016,Caio Max Augusto Vieira,14.399
2016,20,Atlético-PR,Palmeiras,0,1,14/08/2016,Jean Pierre Goncalves Lima,23.911
2016,20,Chapecoense,Internacional,1,0,15/08/2016,João Batista de Arruda,11.36
2016,21,América-MG,Chapecoense,1,2,19/08/2016,Flavio Rodrigues de Souza,1.191
2016,21,Botafogo,Sport,3,0,20/08/2016,Jean Pierre Goncalves Lima,4.771
2016,21,Flamengo,Grêmio,2,1,21/08/2016,Raphael Claus,22.552
2016,21,Palmeiras,Ponte Preta,2,2,21/08/2016,Héber Lopes,29.138
2016,21,Atlético-MG,Atlético-PR,1,0,21/08/2016,Braulio da Silva Machado,17.465
2016,21,Santa Cruz,Fluminense,0,1,21/08/2016,Luiz Flávio de Oliveira (SP),8.279
2016,21,Figueirense,Cruzeiro,1,2,21/08/2016,João Batista de Arruda,2.578
2016,21,Internacional,São Paulo,1,1,21/08/2016,Gilberto Rodrigues Castro Junior,23.079
2016,21,Coritiba,Santos,2,1,21/08/2016,Claudio Francisco Lima e Silva,7.972
2016,21,Corinthians,Vitória,2,1,22/08/2016,Bruno Arleu de Araújo,20.207
2016,22,Ponte Preta,Corinthians,2,0,27/08/2016,Luiz Flávio de Oliveira (SP),8.529
2016,22,Fluminense,Palmeiras,0,2,28/08/2016,Ricardo Marques Ribeiro (MG),12.037
2016,22,Grêmio,Atlético-MG,1,1,28/08/2016,Claudio Francisco Lima e Silva,30.631
2016,22,Chapecoense,Flamengo,1,3,28/08/2016,Caio Max Augusto Vieira,11.562
2016,22,Sport,Internacional,1,1,28/08/2016,Grazianni Maciel Rocha,7.491
2016,22,Cruzeiro,Santa Cruz,2,0,28/08/2016,Sandro Ricci,46.591
2016,22,Santos,Figueirense,0,1,28/08/2016,Bruno Arleu de Araújo,11.456
2016,22,São Paulo,Coritiba,0,0,28/08/2016,Franscisco Carlos do Nascimento,7.836
2016,22,Vitória,América-MG,2,1,28/08/2016,Anderson Daronco,8.477
2016,22,Atlético-PR,Botafogo,1,0,29/08/2016,Leandro Pedro Vuaden,11.453
2016,23,Botafogo,Fluminense,1,0,07/09/2016,Rodolpho Toski Marques,10.156
2016,23,Figueirense,Atlético-PR,1,0,07/09/2016,Pablo dos Santos Alves,5.744
2016,23,Santa Cruz,Chapecoense,2,2,07/09/2016,Savio Pereira Sampaio,12.266
2016,23,Atlético-MG,Vitória,2,1,07/09/2016,Jean Pierre Goncalves Lima,13.532
2016,23,Flamengo,Ponte Preta,2,1,07/09/2016,Franscisco Carlos do Nascimento,16.358
2016,23,Palmeiras,São Paulo,2,1,07/09/2016,Sandro Ricci,39.944
2016,23,Coritiba,Grêmio,4,0,07/09/2016,Wagner do Nascimento Magalhães,8.507
2016,23,Corinthians,Sport,3,0,08/09/2016,João Batista de Arruda,24.36
2016,23,Internacional,Santos,2,1,08/09/2016,Rodrigo Batista Raposo,34.075
2016,23,América-MG,Cruzeiro,0,2,08/09/2016,Igor Junior Benevenuto,5.651
2016,24,Vitória,Flamengo,1,2,10/09/2016,Vinicius Furlan,28.387
2016,24,São Paulo,Figueirense,3,1,11/09/2016,Dewson Fernando Freitas da Silva,27.365
2016,24,Chapecoense,Coritiba,1,0,11/09/2016,Diego Almeida Real,6.101
2016,24,Atlético-PR,Internacional,2,1,11/09/2016,Paulo Henrique Schleinch Vollkopf,12.756
2016,24,Santos,Corinthians,2,1,11/09/2016,Raphael Claus,8.61
2016,24,Cruzeiro,Botafogo,0,2,11/09/2016,Rafael Traci,26.611
2016,24,Sport,Santa Cruz,5,3,11/09/2016,Leandro Pedro Vuaden,12.682
2016,24,Grêmio,Palmeiras,0,0,11/09/2016,Emerson de Almeida Ferreira,19.514
2016,24,Fluminense,Atlético-MG,4,2,12/09/2016,Eduardo Tomaz de Aquino Valadão,9.004
2016,24,Ponte Preta,América-MG,1,1,11/10/2016,Wilton Sampaio,4.386
2016,25,Botafogo,Santos,0,1,14/09/2016,Paulo Henrique Schleinch Vollkopf,11.883
2016,25,Figueirense,América-MG,2,2,14/09/2016,José Claudio Rocha Filho,3.323
2016,25,Palmeiras,Flamengo,1,1,14/09/2016,André Luiz de Freitas Castro,32.885
2016,25,Ponte Preta,Grêmio,3,0,14/09/2016,Jailson Macedo Freitas (BA),3.713
2016,25,Santa Cruz,Atlético-PR,1,0,14/09/2016,Dewson Fernando Freitas da Silva,2.471
2016,25,Coritiba,Corinthians,1,1,14/09/2016,Grazianni Maciel Rocha,11.893
2016,25,Atlético-MG,Sport,1,0,15/09/2016,Thiago Duarte Peixoto,11.389
2016,25,Fluminense,Chapecoense,1,2,15/09/2016,Claudio Francisco Lima e Silva,8.82
2016,25,São Paulo,Cruzeiro,1,0,15/09/2016,Diego Almeida Real,15.566
2016,25,Internacional,Vitória,0,1,15/09/2016,Émerson Luiz Sobral (PE),20.942
2016,26,Corinthians,Palmeiras,0,2,17/09/2016,Héber Lopes,39.879
2016,26,Flamengo,Figueirense,2,0,18/09/2016,João Luís Oliveira,29.605
2016,26,Sport,Coritiba,0,1,18/09/2016,Marielson Alves Silva,6.455
2016,26,Cruzeiro,Atlético-MG,1,1,18/09/2016,Braulio da Silva Machado,43.381
2016,26,Chapecoense,Ponte Preta,2,2,18/09/2016,João Batista de Arruda,2.709
2016,26,Grêmio,Fluminense,0,1,18/09/2016,Wilton Sampaio,12.136
2016,26,Atlético-PR,São Paulo,1,0,18/09/2016,Anderson Daronco,15.216
2016,26,Vitória,Botafogo,0,1,18/09/2016,Rodrigo D'Alonso Ferreira,9.9
2016,26,Santos,Santa Cruz,3,2,18/09/2016,Francisco Carlos do Nascimento,28.7
2016,26,América-MG,Internacional,1,0,19/09/2016,Rafael Traci,1.737
2016,27,Palmeiras,Coritiba,2,1,24/09/2016,Caio Max Augusto Vieira,30.962
2016,27,Sport,Santos,1,0,24/09/2016,Elmo Alves Resende Cunha (GO),7.934
2016,27,América-MG,Botafogo,1,0,24/09/2016,Luiz Flávio de Oliveira (SP),1.789
2016,27,Atlético-PR,Ponte Preta,3,0,25/09/2016,Nielson Nogueira Dias,11.527
2016,27,Figueirense,Santa Cruz,3,1,25/09/2016,Paulo Henrique Schleinch Vollkopf,6.86
2016,27,Grêmio,Chapecoense,1,0,25/09/2016,Dewson Fernando Freitas da Silva,11.152
2016,27,Corinthians,Fluminense,0,1,25/09/2016,Anderson Daronco,19.183
2016,27,Vitória,São Paulo,2,0,25/09/2016,Franscisco Carlos do Nascimento,5.651
2016,27,Flamengo,Cruzeiro,2,1,25/09/2016,Leandro Pedro Vuaden,13.78
2016,27,Atlético-MG,Internacional,3,1,25/09/2016,Péricles Bassols Pegado Cortez (RJ),20.311
2016,28,Fluminense,Sport,3,1,01/10/2016,Leandro Pedro Vuaden,7.801
2016,28,Chapecoense,Vitória,1,4,01/10/2016,Pablo dos Santos Alves,10.363
2016,28,Santos,Atlético-PR,2,0,01/10/2016,Péricles Bassols Pegado Cortez (RJ),5.764
2016,28,São Paulo,Flamengo,0,0,01/10/2016,Sandro Ricci,29.813
2016,28,Botafogo,Corinthians,2,0,01/10/2016,Caio Max Augusto Vieira,9.123
2016,28,Ponte Preta,Atlético-MG,1,2,01/10/2016,Rodolpho Toski Marques,5.779
2016,28,Cruzeiro,Grêmio,1,0,01/10/2016,Elmo Alves Resende Cunha (GO),16.618
2016,28,Internacional,Figueirense,1,0,01/10/2016,Luis Cesar de Oliveira Magalhães,34.036
2016,28,Santa Cruz,Palmeiras,2,3,03/10/2016,Dewson Fernando Freitas da Silva,7.189
2016,28,Coritiba,América-MG,3,0,03/10/2016,Raphael Claus,9.734
2016,29,Atlético-PR,Chapecoense,3,1,05/10/2016,Wagner Reway,10.553
2016,29,Vitória,Grêmio,0,1,05/10/2016,Emerson de Almeida Ferreira,19.652
2016,29,Corinthians,Atlético-MG,0,0,05/10/2016,Rodolpho Toski Marques,17.135
2016,29,Santos,Fluminense,2,1,05/10/2016,Igor Junior Benevenuto,6.263
2016,29,Sport,São Paulo,1,1,05/10/2016,Rafael Traci,10.301
2016,29,Internacional,Coritiba,1,0,06/10/2016,André Luiz de Freitas Castro,31.431
2016,29,Cruzeiro,Ponte Preta,2,0,08/10/2016,Anderson Daronco,15.425
2016,29,Flamengo,Santa Cruz,3,0,09/10/2016,Ricardo Marques Ribeiro (MG),21.773
2016,29,Figueirense,Botafogo,0,1,09/10/2016,Wilton Sampaio,12.325
2016,29,América-MG,Palmeiras,0,2,09/10/2016,Wagner do Nascimento Magalhães,27.895
2016,30,Chapecoense,Sport,3,0,12/10/2016,Marcelo Aparecido Ribeiro de Souza,6.104
2016,30,Palmeiras,Cruzeiro,0,0,12/10/2016,Jailson Macedo Freitas (BA),15.709
2016,30,Coritiba,Figueirense,0,0,12/10/2016,Luiz Flávio de Oliveira (SP),12.087
2016,30,Atlético-MG,América-MG,3,0,12/10/2016,Raphael Claus,27.737
2016,30,Ponte Preta,Vitória,2,0,12/10/2016,Wagner do Nascimento Magalhães,8.915
2016,30,São Paulo,Santos,0,1,12/10/2016,Anderson Daronco,29.314
2016,30,Fluminense,Flamengo,1,2,12/10/2016,Sandro Ricci,9.008
2016,30,Grêmio,Atlético-PR,1,0,12/10/2016,Péricles Bassols Pegado Cortez (RJ),16.123
2016,30,Botafogo,Internacional,1,0,12/10/2016,Marielson Alves Silva,10.176
2016,30,Santa Cruz,Corinthians,2,4,12/10/2016,Grazianni Maciel Rocha,7.947
2016,31,Cruzeiro,Chapecoense,0,0,16/10/2016,Luiz Flávio de Oliveira (SP),14.761
2016,31,Figueirense,Palmeiras,1,2,16/10/2016,Igor Junior Benevenuto,16.467
2016,31,Botafogo,Atlético-MG,3,2,16/10/2016,Wagner Reway,14.595
2016,31,Atlético-PR,Coritiba,2,0,16/10/2016,Bruno Arleu de Araújo,6.684
2016,31,Internacional,Flamengo,2,1,16/10/2016,Wilton Sampaio,31.981
2016,31,Corinthians,América-MG,2,0,16/10/2016,Dewson Fernando Freitas da Silva,25.741
2016,31,Ponte Preta,Santa Cruz,3,0,16/10/2016,Ricardo Marques Ribeiro (MG),10.912
2016,31,Sport,Vitória,1,0,16/10/2016,André Luiz de Freitas Castro,24.138
2016,31,Santos,Grêmio,1,1,16/10/2016,Pablo dos Santos Alves,7.969
2016,31,Fluminense,São Paulo,1,2,17/10/2016,Nielson Nogueira Dias,6.664
2016,32,Santa Cruz,Botafogo,0,1,19/10/2016,Braulio da Silva Machado,3.48
2016,32,São Paulo,Ponte Preta,2,0,22/10/2016,Marcelo de Lima Henrique  (RJ),49.673
2016,32,Vitória,Cruzeiro,0,1,23/10/2016,Thiago Duarte Peixoto,27.489
2016,32,Palmeiras,Sport,2,1,23/10/2016,Ricardo Marques Ribeiro (MG),31.107
2016,32,Grêmio,Internacional,0,0,23/10/2016,Franscisco Carlos do Nascimento,53.287
2016,32,Flamengo,Corinthians,2,2,23/10/2016,Anderson Daronco,54.25
2016,32,Coritiba,Fluminense,1,1,23/10/2016,Raphael Claus,10.461
2016,32,Atlético-MG,Figueirense,3,0,23/10/2016,Grazianni Maciel Rocha,14.615
2016,32,Chapecoense,Santos,0,1,24/10/2016,Nielson Nogueira Dias,7.459
2016,32,América-MG,Atlético-PR,1,0,24/10/2016,Luiz Flávio de Oliveira (SP),1.315
2016,33,Sport,Ponte Preta,1,0,27/10/2016,Jailson Macedo Freitas (BA),11.613
2016,33,Fluminense,Vitória,2,2,28/10/2016,Nielson Nogueira Dias,20.005
2016,33,Atlético-PR,Cruzeiro,1,0,29/10/2016,Marcelo Aparecido Ribeiro de Souza,17.702
2016,33,Corinthians,Chapecoense,1,1,29/10/2016,Jean Pierre Goncalves Lima,25.064
2016,33,Atlético-MG,Flamengo,2,2,29/10/2016,Braulio da Silva Machado,45.952
2016,33,Botafogo,Coritiba,0,0,29/10/2016,Luiz Flávio de Oliveira (SP),15.17
2016,33,Internacional,Santa Cruz,1,1,29/10/2016,Wilton Sampaio,35.376
2016,33,Figueirense,Grêmio,0,0,29/10/2016,Eduardo Tomaz de Aquino Valadão,8.431
2016,33,Santos,Palmeiras,1,0,29/10/2016,Dewson Fernando Freitas da Silva,13.574
2016,33,América-MG,São Paulo,1,0,31/10/2016,João Batista de Arruda,5.014
2016,34,Flamengo,Botafogo,0,0,05/11/2016,Jean Pierre Goncalves Lima,49.382
2016,34,São Paulo,Corinthians,4,0,05/11/2016,Claudio Francisco Lima e Silva,53.781
2016,34,Ponte Preta,Santos,1,2,06/11/2016,Braulio da Silva Machado,10.208
2016,34,Vitória,Atlético-PR,3,2,06/11/2016,Marcelo de Lima Henrique  (RJ),21.002
2016,34,Cruzeiro,Fluminense,4,2,06/11/2016,Elmo Alves Resende Cunha (GO),10.068
2016,34,Palmeiras,Internacional,1,0,06/11/2016,Péricles Bassols Pegado Cortez (RJ),31.967
2016,34,Santa Cruz,América-MG,1,0,06/11/2016,Luiz Flávio de Oliveira (SP),7.632
2016,34,Chapecoense,Figueirense,1,0,06/11/2016,Wagner do Nascimento Magalhães,9.075
2016,34,Coritiba,Atlético-MG,2,0,06/11/2016,Anderson Daronco,11.847
2016,34,Grêmio,Sport,0,3,07/11/2016,Dewson Fernando Freitas da Silva,10.845
2016,35,Fluminense,Atlético-PR,1,1,15/11/2016,Luiz Flávio de Oliveira (SP),43.691
2016,35,Botafogo,Chapecoense,0,2,16/11/2016,Dewson Fernando Freitas da Silva,10.17
2016,35,Coritiba,Santa Cruz,1,0,16/11/2016,Jean Pierre Goncalves Lima,8.055
2016,35,Figueirense,Corinthians,1,1,16/11/2016,Anderson Daronco,5.694
2016,35,América-MG,Flamengo,0,1,16/11/2016,Raphael Claus,7.42
2016,35,Sport,Cruzeiro,0,1,16/11/2016,Thiago Duarte Peixoto,10.458
2016,35,São Paulo,Grêmio,1,1,17/11/2016,Jailson Macedo Freitas (BA),21.933
2016,35,Santos,Vitória,3,2,17/11/2016,Wilton Sampaio,9.258
2016,35,Internacional,Ponte Preta,1,1,17/11/2016,Héber Lopes,28.774
2016,35,Atlético-MG,Palmeiras,1,1,17/11/2016,Braulio da Silva Machado,14.492
2016,36,Ponte Preta,Fluminense,1,0,20/11/2016,Marielson Alves Silva,4.981
2016,36,Atlético-PR,Sport,2,0,20/11/2016,Dewson Fernando Freitas da Silva,21.576
2016,36,Vitória,Figueirense,4,0,20/11/2016,Luiz Flávio de Oliveira (SP),22.648
2016,36,Palmeiras,Botafogo,1,0,20/11/2016,Elmo Alves Resende Cunha (GO),39.69
2016,36,Grêmio,América-MG,3,0,20/11/2016,Wilton Sampaio,10.765
2016,36,Cruzeiro,Santos,2,2,20/11/2016,Héber Lopes,13.902
2016,36,Flamengo,Coritiba,2,2,20/11/2016,Ricardo Marques Ribeiro (MG),40.802
2016,36,Chapecoense,São Paulo,2,0,20/11/2016,Jean Pierre Goncalves Lima,8.163
2016,36,Santa Cruz,Atlético-MG,3,3,20/11/2016,Wagner do Nascimento Magalhães,3.221
2016,36,Corinthians,Internacional,1,0,21/11/2016,Rodolpho Toski Marques,19.493
2016,37,América-MG,Sport,2,2,26/11/2016,João Batista de Arruda,2.139
2016,37,Botafogo,Ponte Preta,1,1,26/11/2016,Wilton Sampaio,12.069
2016,37,Corinthians,Atlético-PR,0,0,26/11/2016,Leandro Pedro Vuaden,24.701
2016,37,Internacional,Cruzeiro,1,0,27/11/2016,Marcelo Aparecido Ribeiro de Souza,25.352
2016,37,Palmeiras,Chapecoense,1,0,27/11/2016,Anderson Daronco,24.701
2016,37,Atlético-MG,São Paulo,1,2,27/11/2016,Dewson Fernando Freitas da Silva,8.901
2016,37,Flamengo,Santos,2,0,27/11/2016,Eduardo Tomaz de Aquino Valadão,37.615
2016,37,Santa Cruz,Grêmio,5,1,27/11/2016,Ricardo Marques Ribeiro (MG),2.227
2016,37,Figueirense,Fluminense,1,0,27/11/2016,Jean Pierre Goncalves Lima,1.842
2016,37,Coritiba,Vitória,0,1,28/11/2016,Elmo Alves Resende Cunha (GO),12.755
2016,38,Atlético-PR,Flamengo,0,0,11/12/2016,Elmo Alves Resende Cunha (GO),35.396
2016,38,Santos,América-MG,1,0,11/12/2016,Leandro Pedro Vuaden,7.531
2016,38,Vitória,Palmeiras,1,2,11/12/2016,Dewson Fernando Freitas da Silva,34.757
2016,38,Chapecoense,Atlético-MG,adiado,adiado,11/12/2016,,
2016,38,Cruzeiro,Corinthians,3,2,11/12/2016,Wagner Reway,16.074
2016,38,Fluminense,Internacional,1,1,11/12/2016,Héber Lopes,3.847
2016,38,Ponte Preta,Coritiba,2,0,11/12/2016,Francisco de Paula dos Santos Silva Neto,3.095
2016,38,Grêmio,Botafogo,0,1,11/12/2016,Jailson Macedo Freitas (BA),14.101
2016,38,São Paulo,Santa Cruz,5,0,11/12/2016,Paulo Henrique Schleinch Vollkopf,17.659
2016,38,Sport,Figueirense,2,0,11/12/2016,Wagner do Nascimento Magalhães,9.033
2017,1,Flamengo,Atlético-MG,1,1,13/05/2017,Jailson Macedo Freitas (BA),50.220
2017,1,Corinthians,Chapecoense,1,1,13/05/2017,Elmo Alves Resende Cunha (GO),31.470
2017,1,Fluminense,Santos,3,2,14/05/2017,Wagner Reway,11.835
2017,1,Avaí,Vitória,0,0,14/05/2017,Felipe Gomes da Silva,4.798
2017,1,Palmeiras,Vasco da Gama,4,0,14/05/2017,Rodolpho Toski Marques,33.425
2017,1,Cruzeiro,São Paulo,1,0,14/05/2017,Marcelo de Lima Henrique  (RJ),6.528
2017,1,Bahia,Atlético-PR,6,2,14/05/2017,Flavio Rodrigues de Souza,8.127
2017,1,Ponte Preta,Sport,4,0,14/05/2017,Marcos Mateus Pereira,3.104
2017,1,Grêmio,Botafogo,2,0,14/05/2017,Braulio da Silva Machado,20.289
2017,1,Coritiba,Atlético-GO,4,1,15/05/2017,Luis Cesar de Oliveira Magalhães,11.173
2017,2,Santos,Coritiba,1,0,20/05/2017,Wagner do Nascimento Magalhães,5.921
2017,2,Chapecoense,Palmeiras,1,0,20/05/2017,André Luiz de Freitas Castro,10.323
2017,2,Atlético-GO,Flamengo,0,3,20/05/2017,Igor Junior Benevenuto,10.144
2017,2,Vasco da Gama,Bahia,2,1,21/05/2017,Leandro Bizzio Marinho,19.030
2017,2,Atlético-PR,Grêmio,0,2,21/05/2017,Marcelo Aparecido Ribeiro de Souza,17.244
2017,2,Vitória,Corinthians,0,1,21/05/2017,Péricles Bassols Pegado Cortez (RJ),16.515
2017,2,Atlético-MG,Fluminense,1,2,21/05/2017,Jean Pierre Goncalves Lima,16.145
2017,2,Botafogo,Ponte Preta,2,0,21/05/2017,Rafael Traci,9.160
2017,2,Sport,Cruzeiro,1,1,21/05/2017,João Batista de Arruda,3.484
2017,2,São Paulo,Avaí,2,0,22/05/2017,Caio Max Augusto Vieira,12.427
2017,3,Vasco da Gama,Fluminense,3,2,27/05/2017,Raphael Claus,19.082
2017,3,São Paulo,Palmeiras,2,0,27/05/2017,Anderson Daronco,33.288
2017,3,Vitória,Coritiba,0,1,27/05/2017,Vinicius Gonçalves Dias Araujo,7.619
2017,3,Atlético-MG,Ponte Preta,2,2,28/05/2017,Wagner do Nascimento Magalhães,19.553
2017,3,Atlético-GO,Corinthians,0,1,28/05/2017,Paulo Henrique Schleinch Vollkopf,13.712
2017,3,Santos,Cruzeiro,0,1,28/05/2017,Eduardo Tomaz de Aquino Valadão,7.025
2017,3,Atlético-PR,Flamengo,1,1,28/05/2017,Braulio da Silva Machado,19.923
2017,3,Sport,Grêmio,4,3,28/05/2017,Jailson Macedo Freitas (BA),3.441
2017,3,Botafogo,Bahia,1,0,28/05/2017,Rodolpho Toski Marques,7.886
2017,3,Chapecoense,Avaí,2,0,29/05/2017,Marcelo de Lima Henrique  (RJ),6.188
2017,4,Coritiba,Atlético-PR,1,0,03/06/2017,Raphael Claus,15.442
2017,4,Fluminense,Vitória,2,1,03/06/2017,Ricardo Marques Ribeiro (MG),13.801
2017,4,Corinthians,Santos,2,0,03/06/2017,Anderson Daronco,40.169
2017,4,Avaí,Sport,1,0,04/06/2017,Wagner Reway,4.646
2017,4,Flamengo,Botafogo,0,0,04/06/2017,Dewson Fernando Freitas da Silva,10.577
2017,4,Ponte Preta,São Paulo,1,0,04/06/2017,Rodolpho Toski Marques,5.711
2017,4,Palmeiras,Atlético-MG,0,0,04/06/2017,Marcelo de Lima Henrique  (RJ),34.240
2017,4,Grêmio,Vasco da Gama,2,0,04/06/2017,Sandro Ricci,22.579
2017,4,Cruzeiro,Chapecoense,0,2,04/06/2017,Claudio Francisco Lima e Silva,16.591
2017,4,Bahia,Atlético-GO,3,0,05/06/2017,Rodrigo Batista Raposo,13.364
2017,5,Fluminense,Atlético-PR,1,1,06/06/2017,Igor Junior Benevenuto,13.029
2017,5,Atlético-MG,Avaí,1,0,07/06/2017,Bruno Arleu de Araújo,12.648
2017,5,Coritiba,Palmeiras,1,0,07/06/2017,Braulio da Silva Machado,17.784
2017,5,Santos,Botafogo,1,0,07/06/2017,Jailson Macedo Freitas (BA),14.486
2017,5,Vasco da Gama,Corinthians,2,5,07/06/2017,Wagner Reway,16.288
2017,5,Sport,Flamengo,2,0,07/06/2017,Anderson Daronco,12.617
2017,5,Atlético-GO,Ponte Preta,3,0,08/06/2017,Péricles Bassols Pegado Cortez (RJ),1.818
2017,5,São Paulo,Vitória,2,0,08/06/2017,Rafael Traci,12.536
2017,5,Chapecoense,Grêmio,3,6,08/06/2017,Rodolpho Toski Marques,14.403
2017,5,Bahia,Cruzeiro,1,0,08/06/2017,Wagner do Nascimento Magalhães,18.917
2017,6,Palmeiras,Fluminense,3,1,10/06/2017,André Luiz de Freitas Castro,33.066
2017,6,Vasco da Gama,Sport,2,1,10/06/2017,Caio Max Augusto Vieira,10.273
2017,6,Botafogo,Coritiba,2,2,11/06/2017,Flavio Rodrigues de Souza,17.537
2017,6,Avaí,Flamengo,1,1,11/06/2017,Paulo Henrique Schleinch Vollkopf,13.446
2017,6,Corinthians,São Paulo,3,2,11/06/2017,Ricardo Marques Ribeiro (MG),42.443
2017,6,Vitória,Atlético-MG,2,0,11/06/2017,Raphael Claus,6.812
2017,6,Ponte Preta,Chapecoense,3,2,11/06/2017,Dewson Fernando Freitas da Silva,4.105
2017,6,Cruzeiro,Atlético-GO,2,0,11/06/2017,João Batista de Arruda,7.263
2017,6,Atlético-PR,Santos,0,2,11/06/2017,Marcelo de Lima Henrique  (RJ),20.493
